TIMESTAMP_1,Ta_1_1_1,RH_1_1_1,Rg_1_1_1,Lwin_1_1_1,Lwout_1_1_1,Swin_1_1_1,Swout_1_1_1,P_1_1_1
yyyy-mm-dd HHMM,C,%,W+1m-2,W+1m-2,W+1m-2,W+1m-2,W+1m-2,mm
2023-05-06 1600,3.86,94.43725427,465.02,265.7,351.66,465.02,77.27,0
2023-05-06 1630,3.95,94.56657169,402.55,275.12,351.93,402.55,66.56,0
2023-05-06 1700,3.36,94.97812073,172.41,297.94,339.65,172.41,28.73,0
2023-05-06 1730,3.52,94.60641735,223.36,282.6,340.29,223.36,37.37,0
2023-05-06 1800,3.26,95.08740211,126.49,296.17,335.6,126.49,20.92,0
2023-05-06 1830,3.46,95.15926581,123.98,286.92,336.04,123.98,20.82,0
2023-05-06 1900,3.34,94.70586454,73.51,295.08,331.46,73.51,12.46,0
2023-05-06 1930,3.23,94.67378156,67.64,273.16,328.59,67.64,11.85,0
2023-05-06 2000,2.93,94.82651358,28.67,291.76,325.71,28.67,5.44,0
2023-05-06 2030,2.7,94.94451587,12.34,282.51,322.44,12.34,2.76,0
2023-05-06 2100,1.99,95.36723503,0.62,283,317.76,0.62,0.91,0
2023-05-06 2130,1.5,95.54550633,0,276.39,315.38,0,0.56,0
2023-05-06 2200,1.26,96.85905682,0,248.57,310.9,0,0.68,0
2023-05-06 2230,-0.8,97.09058316,0,236.74,307.68,0,1.33,0
2023-05-06 2300,-1.61,97.52880648,0,230.67,304.32,0,1.22,0
2023-05-06 2330,-2.43,98.07712356,0,227.4,301.41,0,2.07,0
2023-05-07 0000,-2.91,98.41325109,0,226.28,299,0,2.32,0
2023-05-07 0030,-3.14,98.27184463,0,226.51,297.76,0,2.8,0
2023-05-07 0100,-3.41,98.37208019,0,225.8,296.26,0,2.76,0
2023-05-07 0130,-3.08,98.09083551,0,227.13,295.59,0,2.59,0
2023-05-07 0200,-2.33,97.48679086,0,230.18,298.78,0,2.28,0
2023-05-07 0230,-2.56,97.63470028,0,228.9,297.99,0,1.84,0
2023-05-07 0300,-2.91,97.72072283,0,225.6,296.54,0,1.94,0
2023-05-07 0330,-2.95,97.74269439,0,224.88,295.01,0,1.94,0
2023-05-07 0400,-3.28,97.9237025,0,224.36,292.53,0,1.37,0
2023-05-07 0430,-3.26,97.91660941,0,224.66,292.01,0,1.63,0
2023-05-07 0500,-3.68,98.15094833,0,224.1,290.93,0,1.92,0
2023-05-07 0530,-3.92,98.39439263,14.26,223.78,291.59,14.26,4.77,0
2023-05-07 0600,-3.45,98.26323648,59.6,234.34,297.82,59.6,14.5,0
2023-05-07 0630,-1.99,97.60590214,88.34,232.89,303.96,88.34,19.93,0
2023-05-07 0700,-0.94,97.28824301,180.18,232.7,311.53,180.18,37.54,0
2023-05-07 0730,-0.4,97.1262656,167.72,261.63,315.35,167.72,30.18,0
2023-05-07 0800,0.3,96.79763486,249.02,270.62,320.13,249.02,42.28,0
2023-05-07 0830,1.71,95.94536594,324.76,272.46,327.94,324.76,54.28,0
2023-05-07 0900,2.83,95.06342605,267.55,276.71,330.7,267.55,41.86,0
2023-05-07 0930,3.79,94.73525629,527.99,246.85,344.23,527.99,87.97,0
2023-05-07 1000,4.51,94.56115908,564.7,269.5,354.33,564.7,91.67,0
2023-05-07 1030,4.54,94.51437071,404.15,276.87,350.92,404.15,63.99,0
2023-05-07 1100,5.26,94.27886853,653.16,273.07,367.86,653.16,103.75,0
2023-05-07 1130,5.5,93.90942579,560.67,267.21,365.42,560.67,87.4,0
2023-05-07 1200,6.05,93.67315377,460.41,278.15,370.62,460.41,69.6,0
2023-05-07 1230,6.49,93.33609075,537.7,278.15,371.33,537.7,84.15,0
2023-05-07 1300,7.24,93.21092023,716.72,291.06,390.26,716.72,113.18,0
2023-05-07 1330,7.03,93.07540214,376.94,298.99,372.77,376.94,59.58,0
2023-05-07 1400,7.24,93.24170969,320.94,302.98,366.11,320.94,51.5,0
2023-05-07 1430,7.6,93.09424645,397.1,306.05,370.6,397.1,63.33,0
2023-05-07 1500,7.5,93.18869386,379.13,300.84,368.36,379.13,60.47,0
2023-05-07 1530,7.71,93.14192333,393.91,296.42,371.5,393.91,62.5,0
2023-05-07 1600,7.82,93.04324851,407.13,291.65,373.69,407.13,65.99,0
2023-05-07 1630,8.03,93.24746892,382.68,293.93,368.29,382.68,62.81,0
2023-05-07 1700,7.96,93.12602861,317.93,301.23,365.51,317.93,52.73,0
2023-05-07 1730,7.66,93.28884484,192.29,305.55,357.18,192.29,31.56,0
2023-05-07 1800,7.61,93.38855479,212.86,296.19,355.34,212.86,36.66,0
2023-05-07 1830,7.7,93.50066007,194.65,303.73,356.21,194.65,33.89,0
2023-05-07 1900,7.33,93.69041172,148.91,294.82,350.42,148.91,26.8,0
2023-05-07 1930,6.85,93.87278042,77.71,284.26,343.05,77.71,13.68,0
2023-05-07 2000,6.22,94.03026802,40.75,261.06,333.58,40.75,8.02,0
2023-05-07 2030,5.44,94.41789271,21.35,260.58,324.09,21.35,4.4,0
2023-05-07 2100,3.2,95.85721119,0,266.05,317.99,0,-0.17,0
2023-05-07 2130,1.46,96.41186023,0,248.23,312.68,0,0.85,0
2023-05-07 2200,-0.47,97.57535872,0,240.6,308.95,0,0.46,0
2023-05-07 2230,-1.48,98.20082384,0,237.95,306.16,0,1.91,0
2023-05-07 2300,-1.7,98.23315278,0,236.79,304.15,0,2.03,0
2023-05-07 2330,-2.54,98.29530684,0,235.75,302.29,0,2.11,0
2023-05-08 0000,-2.83,98.56665907,0,234.69,300.48,0,2.46,0
2023-05-08 0030,-3.52,99.17355418,0,234.57,299.22,0,1.61,0
2023-05-08 0100,-3.13,98.90572921,0,234.47,297.72,0,2.48,0
2023-05-08 0130,-3.59,98.96930482,0,233.4,296.61,0,2.59,0
2023-05-08 0200,-3.96,99.18566295,0,233.92,295.4,0,1.77,0
2023-05-08 0230,-4.75,99.18421295,0,231.55,294,0,1.88,0
2023-05-08 0300,-4.68,99.23150069,0,231.44,292.71,0,2.31,0
2023-05-08 0330,-4.95,99.22409063,0,233.47,291.86,0,2.01,0
2023-05-08 0400,-5.16,99.18206701,0,235.2,290.81,0,2.32,0
2023-05-08 0430,-5.07,98.95835112,0,237.21,289.66,0,2.02,0
2023-05-08 0500,-5.59,99.1377721,1.17,239.88,289.15,1.17,2.95,0
2023-05-08 0530,-5.28,99.10562924,17.13,242.43,290.16,17.13,5.65,0
2023-05-08 0600,-3.03,98.24629068,89.02,247.48,296.58,89.02,17.27,0
2023-05-08 0630,-1.09,97.70067126,150.61,248.98,305.46,150.61,30.18,0
2023-05-08 0700,0.66,97.40256332,233.92,242.17,314.25,233.92,42.99,0
2023-05-08 0730,2.69,97.06318081,275.09,241.35,322.82,275.09,49.89,0
2023-05-08 0800,5.33,95.98230586,354.02,246.66,334.35,354.02,62.6,0
2023-05-08 0830,7.13,94.50278726,436.52,251.09,346.4,436.52,75.48,0
2023-05-08 0900,7.77,93.80411502,513.2,254.08,357.68,513.2,86.73,0
2023-05-08 0930,7.87,93.81090557,588.66,256.34,366.69,588.66,98.11,0
2023-05-08 1000,8.52,93.52498585,677.16,273.6,381.46,677.16,110.85,0
2023-05-08 1030,7.9,93.20566678,236.44,308.47,361.94,236.44,36.18,0
2023-05-08 1100,7.87,93.20498261,170.46,313.88,356.17,170.46,27.1,0
2023-05-08 1130,8.09,93.84502526,273.69,309.79,360.14,273.69,43.19,0
2023-05-08 1200,8.91,93.30380241,638.07,294.81,384.81,638.07,100.42,0
2023-05-08 1230,9.07,93.02491184,440.23,311.28,386.6,440.23,68,0
2023-05-08 1300,8.98,93.15097651,304.77,315.46,375.11,304.77,47.97,0
2023-05-08 1330,8.94,93.31889658,280.14,311.82,370.4,280.14,43.99,0
2023-05-08 1400,9.52,92.91267636,655.36,301.41,394.1,655.36,104.04,0
2023-05-08 1430,9.66,92.94697689,455.75,309.13,391.58,455.75,69.7,0
2023-05-08 1500,9.98,92.79355485,462.96,291.56,386.88,462.96,73.24,0
2023-05-08 1530,9.92,92.83291052,332.82,279.71,383.35,332.82,50.42,0
2023-05-08 1600,10.48,92.76158969,467.99,271.77,386.5,467.99,76.13,0
2023-05-08 1630,10.61,92.82531431,315.9,283.67,378.04,315.9,50.73,0
2023-05-08 1700,11.05,92.75191044,601.76,276.77,396.62,601.76,105.84,0
2023-05-08 1730,11.26,92.66578725,513.41,282.61,393,513.41,92.73,0
2023-05-08 1800,11.63,92.63832643,476.8,303.93,393.31,476.8,88.83,0
2023-05-08 1830,11.15,92.62306135,366.1,301.57,386.19,366.1,70.99,0
2023-05-08 1900,10.99,92.78452635,277.82,290.82,376.09,277.82,56.85,0
2023-05-08 1930,10.53,92.9091616,157.57,269.74,361.96,157.57,33.3,0
2023-05-08 2000,9.81,93.17451002,87.26,262.85,350.31,87.26,18.98,0
2023-05-08 2030,8.63,93.42770029,32.27,260.82,336.74,32.27,5.96,0
2023-05-08 2100,6.37,94.50819511,0.15,258.41,323.97,0.15,-0.45,0
2023-05-08 2130,3.1,96.08601688,0,254.46,317.16,0,-0.44,0
2023-05-08 2200,1.28,96.7789099,0,250.8,313.63,0,0.95,0
2023-05-08 2230,0.64,97.23495718,0,248.58,310.92,0,1.08,0
2023-05-08 2300,-0.56,97.89689132,0,247.11,309.06,0,1.4,0
2023-05-08 2330,-1.1,97.8975542,0,245.44,307.14,0,1.79,0
2023-05-09 0000,-1.54,98.78542566,0,244.41,305.45,0,1.61,0
2023-05-09 0030,-2.28,98.70248252,0,243,303.8,0,1.91,0
2023-05-09 0100,-2.64,98.81716409,0,242.38,302.27,0,2.13,0
2023-05-09 0130,-2.77,98.94234795,0,242.01,301.07,0,2.29,0
2023-05-09 0200,-3.13,99.21302062,0,241.51,299.7,0,1.95,0
2023-05-09 0230,-3.04,98.90687597,0,240.81,299.15,0,1.99,0
2023-05-09 0300,-3.62,99.05298782,0,240.17,297.98,0,2.12,0
2023-05-09 0330,-3.56,99.05021919,0,240.14,296.96,0,2.14,0
2023-05-09 0400,-3.98,99.12562172,0,239.98,296.32,0,1.96,0
2023-05-09 0430,-4.08,99.09967033,0,239.42,295.05,0,2.06,0
2023-05-09 0500,-4.24,99.1797802,1.44,242.6,295.19,1.44,2.9,0
2023-05-09 0530,-3.14,98.71576625,31.18,242.66,298.13,31.18,8.07,0
2023-05-09 0600,-1.62,98.31769753,73.24,240.18,304.18,73.24,17.08,0
2023-05-09 0630,0.38,97.94762075,132.79,243.01,311.67,132.79,28.11,0
2023-05-09 0700,3.34,97.02609124,204.18,247.83,320.1,204.18,38.04,0
2023-05-09 0730,5.67,95.87309296,290.56,257.31,332.47,290.56,52.04,0
2023-05-09 0800,7.2,94.26464827,261.63,272.19,337.89,261.63,43.35,0
2023-05-09 0830,8.18,93.87876188,357.72,285.25,349.12,357.72,59.8,0
2023-05-09 0900,9.71,93.51053456,560.2,281.7,366.98,560.2,96.19,0
2023-05-09 0930,10.38,93.35801744,507.01,291.67,374.51,507.01,83.03,0
2023-05-09 1000,11.19,93.2640476,695.74,298.24,388.29,695.74,114.3,0
2023-05-09 1030,11.24,93.07342474,552.65,290.11,387.2,552.65,87.81,0
2023-05-09 1100,11.73,93.01657247,607.86,289.71,393.07,607.86,95.77,0
2023-05-09 1130,11.78,92.94031538,553.32,294.38,392.22,553.32,86.56,0
2023-05-09 1200,12.13,92.92171377,598.17,302.69,397.93,598.17,95.12,0
2023-05-09 1230,12.67,93.00190402,609.85,306.88,409.46,609.85,93.47,0
2023-05-09 1300,12.73,92.90532457,717.98,286.47,404.9,717.98,113.53,0
2023-05-09 1330,13.56,92.76974009,900.56,306.88,425.45,900.56,142.76,0
2023-05-09 1400,13.47,92.76563639,578.81,306.93,409.07,578.81,90.17,0
2023-05-09 1430,13.65,92.78427196,796.58,314.16,417.42,796.58,128.59,0
2023-05-09 1500,13.35,92.63898257,363.43,312.3,400.2,363.43,56.57,0
2023-05-09 1530,13.37,92.77647333,301.92,310.61,390.94,301.92,48,0
2023-05-09 1600,13.66,92.62946329,326.68,306.46,392.1,326.68,51.7,0
2023-05-09 1630,13.86,92.69616364,399.2,324.6,398.72,399.2,65.05,0
2023-05-09 1700,13.98,92.68330156,318.83,318.41,394.94,318.83,51.35,0
2023-05-09 1730,13.81,92.6696969,283.98,309.61,387.38,283.98,48.08,0
2023-05-09 1800,14.09,92.74655839,311.67,315.6,389.35,311.67,55.8,0
2023-05-09 1830,13.96,92.72574521,253.12,312.06,385.69,253.12,45.26,0
2023-05-09 1900,13.74,92.79003098,168.54,313.74,378.88,168.54,31.05,0
2023-05-09 1930,13.47,92.93670023,91.76,307.98,371.63,91.76,16.44,0
2023-05-09 2000,12.76,93.22437981,53.48,316.81,365.59,53.48,9.93,0
2023-05-09 2030,11.56,93.69414633,20.62,292.56,353.4,20.62,3.72,0
2023-05-09 2100,9.5,94.50051062,0,281.56,338.77,0,-0.71,0
2023-05-09 2130,7.51,95.52014949,0,298.57,336.04,0,-1.1,0
2023-05-09 2200,5.69,96.80843728,0,307.96,334.78,0,-0.32,0
2023-05-09 2230,5.56,97.2719713,0,314.4,335.47,0,0.72,0
2023-05-09 2300,7.6,95.31782785,0.8,322.87,338.91,0.8,2.01,0
2023-05-09 2330,9.21,94.14211453,0,325.27,342.64,0,0.52,0
2023-05-10 0000,9.2,94.04673088,0,323.8,343.56,0,-0.2,0
2023-05-10 0030,8.96,94.09265286,0,322.14,342.87,0,-0.18,0
2023-05-10 0100,8.74,94.15177265,0,320.16,342.12,0,-0.05,0
2023-05-10 0130,8.36,94.35117674,0,320.46,340.56,0,-0.25,0
2023-05-10 0200,8.03,94.51361926,0,320.79,339.67,0,-0.16,0
2023-05-10 0230,7.52,94.79544248,0,318.29,337.97,0,-0.27,0
2023-05-10 0300,7.62,94.55468692,0,315.2,337.09,0,0.22,0
2023-05-10 0330,6.9,95.1614332,0,318.16,336.15,0,-0.48,0
2023-05-10 0400,6.73,95.18822247,0,318.4,335.61,0,0.16,0
2023-05-10 0430,7.11,94.79966216,0,317.72,336.89,0,0.2,0
2023-05-10 0500,7.01,94.86443619,0.42,315.13,335.92,0.42,0.23,0
2023-05-10 0530,4.76,96.95991617,8.43,309.72,332.97,8.43,0.45,0
2023-05-10 0600,4.47,97.78270373,31.23,302.52,333.66,31.23,5.24,0
2023-05-10 0630,5.36,97.1021696,62.35,306.05,339.59,62.35,11.15,0
2023-05-10 0700,6.67,96.02882208,97.84,307.45,346.77,97.84,17.15,0
2023-05-10 0730,7.69,95.04764382,137.4,309.57,353.19,137.4,23.11,0
2023-05-10 0800,8.43,94.8865807,183.89,314.73,360.33,183.89,30.52,0
2023-05-10 0830,9.34,94.75956632,252.69,314.59,368.7,252.69,41.81,0
2023-05-10 0900,10.76,94.40470283,295.04,318.22,378.69,295.04,47.95,0
2023-05-10 0930,11.74,93.94104974,328.07,316.75,381.33,328.07,52.91,0
2023-05-10 1000,12.56,93.70715896,443.96,297.08,387.47,443.96,72.72,0
2023-05-10 1030,14.09,93.39249512,655.23,294.27,406,655.23,107.25,0
2023-05-10 1100,15.06,93.08670309,791.16,304.77,420.03,791.16,127.61,0
2023-05-10 1130,14.75,92.99403773,288.78,328.15,396.32,288.78,45.22,0
2023-05-10 1200,14.63,92.88574064,271.31,338.32,390.55,271.31,43.41,0
2023-05-10 1230,14.9,92.67234768,330.05,337.59,394.66,330.05,52.54,0
2023-05-10 1300,15.4,92.57434642,483.4,334.33,407.86,483.4,75.76,0
2023-05-10 1330,15.44,92.69365092,483.83,337.32,408.07,483.83,76.67,0
2023-05-10 1400,15.49,92.85791767,411.44,338.44,405.24,411.44,64.63,0
2023-05-10 1430,15.36,92.94798729,342.81,339.46,399.09,342.81,54.38,0
2023-05-10 1500,15.48,92.7349343,366.65,337.09,401.67,366.65,58.65,0
2023-05-10 1530,15.61,92.81378212,386.52,335.77,403.66,386.52,61.49,0
2023-05-10 1600,15.89,92.70784513,431.9,332.26,408.57,431.9,69.31,0
2023-05-10 1630,15.68,92.94974125,271.09,335.41,399.07,271.09,42.74,0
2023-05-10 1700,15.17,93.19220838,153.37,344.61,386.69,153.37,25.06,0
2023-05-10 1730,15.34,93.01283708,180.73,337.06,387.25,180.73,29.43,0
2023-05-10 1800,15.24,93.15194327,167.12,335.34,384.89,167.12,27.39,0
2023-05-10 1830,15.28,93.07862167,139.19,329.27,382.77,139.19,22.8,0
2023-05-10 1900,14.89,93.3629995,97.47,329.68,378.36,97.47,16,0
2023-05-10 1930,14.76,93.59127953,71.58,319.23,375.4,71.58,12.09,0
2023-05-10 2000,13.65,94.48760588,52.63,315.01,368.68,52.63,9.34,0
2023-05-10 2030,12.5,95.21556866,22.73,314.5,361.08,22.73,4.24,0
2023-05-10 2100,11.26,95.57846868,1.79,317.85,353.28,1.79,0.52,0
2023-05-10 2130,9.73,95.98918414,0,327.05,350.37,0,0.03,0
2023-05-10 2200,8.45,96.92674435,0,326.72,348.13,0,-0.13,0
2023-05-10 2230,8.37,96.8071259,0,325.15,346.34,0,0.91,0
2023-05-10 2300,7.67,97.4809034,0,326.12,345.05,0,0.15,0
2023-05-10 2330,7.68,97.60280462,0,326.51,344.58,0,0.47,0
2023-05-11 0000,7.21,97.70244864,0,326.85,343.8,0,0.35,0
2023-05-11 0030,7.21,97.36148177,0,326.71,343.09,0,0.7,0
2023-05-11 0100,6.54,98.4446309,0,324.97,342.01,0,0.23,0
2023-05-11 0130,6.64,98.40080405,0,324.51,341.28,0,0.32,0
2023-05-11 0200,6.55,98.25944511,0,324.59,340.74,0,0.6,0
2023-05-11 0230,6.05,98.38498222,0,323.65,339.55,0,0.4,0
2023-05-11 0300,6.11,98.43290594,0,323.32,338.9,0,0.59,0
2023-05-11 0330,6,98.70729573,0,323.76,338.47,0,0.48,0
2023-05-11 0400,5.59,99.04407573,0,322.8,338.28,0,0.54,0
2023-05-11 0430,5.62,98.86037701,0,321.45,337.65,0,0.62,0
2023-05-11 0500,5.16,99.11719542,5.19,308.39,335.39,5.19,1.53,0
2023-05-11 0530,5.28,98.98129356,32.96,283.01,331.54,32.96,6.25,0
2023-05-11 0600,6.56,98.34564846,73.97,271.05,333.75,73.97,13.72,0
2023-05-11 0630,8.52,97.39512253,132.6,271.17,342.26,132.6,24.69,0
2023-05-11 0700,10.73,96.60821436,201.39,274.2,354.16,201.39,37.3,0
2023-05-11 0730,12.86,95.12076055,276.35,280.57,367.77,276.35,50.15,0
2023-05-11 0800,13.85,94.28949712,355.14,283.27,381.06,355.14,64.17,0
2023-05-11 0830,14.58,93.84370929,434.05,285.52,390.83,434.05,78.36,0
2023-05-11 0900,15.87,93.57606976,506.42,288.23,402.14,506.42,88.88,0
2023-05-11 0930,16.6,93.12314553,575.76,290.26,411.34,575.76,98.11,0
2023-05-11 1000,17.01,92.8698033,641.37,291.91,418.24,641.37,105.79,0
2023-05-11 1030,17.31,92.8035146,727.41,295.91,422.62,727.41,118.03,0
2023-05-11 1100,17.83,92.68709284,858.56,318.7,434.16,858.56,142.35,0
2023-05-11 1130,17.63,92.55603868,683.97,320.78,426.62,683.97,111.7,0
2023-05-11 1200,18.26,92.63212379,940.58,325.82,444.64,940.58,152.44,0
2023-05-11 1230,17.76,92.62355758,506.74,322.47,426.18,506.74,79.99,0
2023-05-11 1300,17.44,92.74266481,333.66,332.74,406.82,333.66,52.78,0
2023-05-11 1330,17.63,92.70503214,350.37,330.97,409.28,350.37,55.88,0
2023-05-11 1400,17.98,92.61690858,473.15,322.38,415.05,473.15,75.55,0
2023-05-11 1430,18.57,92.47961107,522.62,339.22,425.1,522.62,84.65,0
2023-05-11 1500,18.03,92.564703,300.26,331.22,409.82,300.26,47.97,0
2023-05-11 1530,18.56,92.50669525,588.41,313.07,423.5,588.41,98.44,0
2023-05-11 1600,19.29,92.44017061,702.95,323.59,435.5,702.95,119.47,0
2023-05-11 1630,19.41,92.58992342,768.96,337.95,434.95,768.96,134.74,0
2023-05-11 1700,19.15,92.3865476,493.97,318.46,423.3,493.97,86.11,0
2023-05-11 1730,19.27,92.3756382,464.4,312.99,419.86,464.4,84.62,0
2023-05-11 1800,19.45,92.4744438,461.65,331.14,417.43,461.65,86.24,0
2023-05-11 1830,19.12,92.6152298,391.44,326.48,407.96,391.44,76.88,0
2023-05-11 1900,18.52,92.75040445,259.52,306.6,395.29,259.52,53.1,0
2023-05-11 1930,17.95,92.91386889,152.26,297.77,385.21,152.26,31.7,0
2023-05-11 2000,16.51,93.22372618,56.96,294.49,371.24,56.96,10.98,0
2023-05-11 2030,15.33,93.5750847,31.56,292.68,361.71,31.56,6.27,0
2023-05-11 2100,11.75,95.21573272,0,289.29,348.66,0,-0.77,0
2023-05-11 2130,9.19,96.18882532,0,285.71,339.82,0,-0.44,0
2023-05-11 2200,6.85,97.15425124,0,282.13,333,0,0.12,0
2023-05-11 2230,6.11,97.44935831,0,279.02,328.71,0,1.18,0
2023-05-11 2300,4.84,97.99152231,0,276.83,324.86,0,0.58,0
2023-05-11 2330,4.28,98.17522395,0,275.01,322.9,0,1.43,0
2023-05-12 0000,2.84,98.83553223,0,274.18,321.18,0,0.47,0
2023-05-12 0030,2.75,98.86535367,0,272,319.6,0,1.28,0
2023-05-12 0100,2.59,98.88161698,0,270.85,318.1,0,1.44,0
2023-05-12 0130,2.35,98.75689232,0,270.16,316.57,0,1.14,0
2023-05-12 0200,0.98,99.35162504,0,270.04,315.37,0,1.23,0
2023-05-12 0230,0.79,99.43503273,0,271.24,314.66,0,1.12,0
2023-05-12 0300,0.72,99.48795465,0,275.61,314.18,0,1.19,0
2023-05-12 0330,1.06,99.31609031,0,279.88,314.49,0,1.25,0
2023-05-12 0400,0.24,99.40551228,0,278.06,312.93,0,1.33,0
2023-05-12 0430,0.73,99.21421467,0,281.01,312.14,0,1.85,0
2023-05-12 0500,1.08,99.35886238,2.35,286.82,312.5,2.35,2.43,0
2023-05-12 0530,1.99,99.58809311,16.08,299.86,316.2,16.08,3.55,0
2023-05-12 0600,1.06,99.55392235,42.64,304.68,320.3,42.64,7.73,0
2023-05-12 0630,2.45,99.25640805,102.74,300.23,327.07,102.74,18.34,0
2023-05-12 0700,5,98.37925887,189.49,277.55,336.93,189.49,34.4,0
2023-05-12 0730,8.91,97.03685546,257.49,287.34,353.27,257.49,46.82,0
2023-05-12 0800,11.3,95.20809459,287.67,309.87,369.7,287.67,50.53,0
2023-05-12 0830,12.64,94.71521739,323.09,326.45,383.17,323.09,55.22,0
2023-05-12 0900,13.57,94.55094776,312.07,326.51,388.66,312.07,51.83,0
2023-05-12 0930,14.72,94.40033263,451.59,323.51,401.04,451.59,75.86,0
2023-05-12 1000,16.71,94.03506321,590.68,318.62,417.71,590.68,97.15,0
2023-05-12 1030,17.64,93.55156631,699.85,300.17,424.27,699.85,113.71,0
2023-05-12 1100,18.47,93.14729928,739.97,302.47,428.82,739.97,118.94,0
2023-05-12 1130,19.03,92.96965644,757.61,304.78,435.68,757.61,120.83,0
2023-05-12 1200,19.38,92.78650024,817.21,304.08,436.54,817.21,130.21,0
2023-05-12 1230,19.64,92.94015951,833.13,305.85,437.25,833.13,132.61,0
2023-05-12 1300,19.89,92.92777205,838.95,307.2,437.28,838.95,134.51,0
2023-05-12 1330,20.02,92.85481537,840.41,307.64,441.8,840.41,135.32,0
2023-05-12 1400,20.42,92.82150075,856.81,310.69,444.13,856.81,139.42,0
2023-05-12 1430,20.64,92.82415996,811.03,309.52,440.32,811.03,133.24,0
2023-05-12 1500,20.75,92.67486123,765,308.5,440.91,765,126.72,0
2023-05-12 1530,21.05,92.67963133,724.97,308.93,434.33,724.97,122.41,0
2023-05-12 1600,21.3,92.53441853,673.26,308.19,430.04,673.26,116.17,0
2023-05-12 1630,21.31,92.43979488,610.03,307.45,428.04,610.03,107.28,0
2023-05-12 1700,21.08,92.42953774,539.04,305.28,419.74,539.04,97.68,0
2023-05-12 1730,21.08,92.36312913,470.32,305.06,414.77,470.32,87.49,0
2023-05-12 1800,20.73,92.56796606,384.95,336.39,407.93,384.95,74.39,0
2023-05-12 1830,20.59,92.52290641,306.86,305.88,401.06,306.86,61.29,0
2023-05-12 1900,20.23,92.37247146,235.41,302.92,394.08,235.41,48.77,0
2023-05-12 1930,19.79,92.50410697,160.35,303.79,387.6,160.35,33.84,0
2023-05-12 2000,18.98,92.97654068,91.93,305.96,381.1,91.93,19.01,0
2023-05-12 2030,17.72,93.28739522,38.9,304.21,371.01,38.9,7.1,0
2023-05-12 2100,16.68,93.37162737,5.16,302.14,362.69,5.16,1.13,0
2023-05-12 2130,15.75,93.49211346,0,298.1,354.92,0,-0.11,0
2023-05-12 2200,14.84,93.59453167,0,296.01,347.69,0,0.02,0
2023-05-12 2230,13.85,93.94561537,0,295.5,347.95,0,0.15,0
2023-05-12 2300,13.71,93.95676012,0,295.6,346.68,0,0.27,0
2023-05-12 2330,11.34,94.90231921,0,293.79,338.27,0,-1.9,0
2023-05-13 0000,7.88,97.18357619,0,288.69,332.49,0,-1.87,0
2023-05-13 0030,6.93,97.1094779,0,285.36,328.02,0,-0.36,0
2023-05-13 0100,5.29,97.81412128,0,282.15,324.8,0,0.53,0
2023-05-13 0130,4.54,98.17790385,0,280.45,322.41,0,0.65,0
2023-05-13 0200,4.19,98.30301114,0,278.96,321.35,0,1.41,0
2023-05-13 0230,3.06,98.54966745,0,277.51,319.97,0,0.81,0
2023-05-13 0300,2.71,98.62623932,0,275.36,318.36,0,0.85,0
2023-05-13 0330,2.67,98.61804941,0,273.7,317.46,0,1.63,0
2023-05-13 0400,2.09,98.89769093,0,270.68,316.19,0,1.53,0
2023-05-13 0430,1.57,98.91760164,0,269.44,315.02,0,1,0
2023-05-13 0500,2.36,98.83172736,6.42,270.23,315.22,6.42,2.84,0
2023-05-13 0530,2.92,98.74484081,34.75,267.46,317.67,34.75,6.64,0
2023-05-13 0600,4.37,98.29200342,82.32,267.39,323.87,82.32,14.9,0
2023-05-13 0630,6.9,97.79677801,142.35,269.03,333.61,142.35,26.23,0
2023-05-13 0700,9.54,96.28323488,219.84,274.38,348.2,219.84,41.76,0
2023-05-13 0730,11.09,95.49749909,298.49,277.06,362.82,298.49,56.79,0
2023-05-13 0800,13.03,94.81803162,371.69,282.33,377.95,371.69,70.17,0
2023-05-13 0830,14.36,94.54148522,446.42,287.62,389.02,446.42,82.62,0
2023-05-13 0900,15.23,94.17702317,520.04,290.76,396.82,520.04,94.19,0
2023-05-13 0930,16.22,93.95615021,592.72,293.85,405.2,592.72,104.69,0
2023-05-13 1000,16.98,93.7373992,651.47,296.68,412.96,651.47,112,0
2023-05-13 1030,17.91,93.61677041,707.87,300.17,419.59,707.87,119.28,0
2023-05-13 1100,18.7,93.42638656,757.01,303.32,425.05,757.01,125.5,0
2023-05-13 1130,19.01,93.28393163,794.62,305.02,427.68,794.62,130.98,0
2023-05-13 1200,19.52,93.12140312,812.73,306.8,434.55,812.73,133,0
2023-05-13 1230,19.9,93.05068407,840.88,307.83,435.65,840.88,137.75,0
2023-05-13 1300,20.33,93.02248082,839.83,309.54,436.72,839.83,138.2,0
2023-05-13 1330,20.51,92.98649061,839.83,311,438.63,839.83,138.94,0
2023-05-13 1400,20.75,92.98630254,797.9,313.86,435.66,797.9,132.13,0
2023-05-13 1430,21.1,92.96044182,810.4,316.9,437.84,810.4,136.16,0
2023-05-13 1500,21.19,92.87976652,721.28,318.75,436.85,721.28,121.43,0
2023-05-13 1530,21.2,92.95570156,567.89,324.32,428.32,567.89,95.02,0
2023-05-13 1600,20.84,92.98161315,420.53,320.91,415.06,420.53,72.27,0
2023-05-13 1630,20.94,92.96445396,497.6,326.69,417.14,497.6,88.67,0
2023-05-13 1700,21.24,93.02056842,463.78,319.16,417.57,463.78,83.92,0
