DoY,u*,H,lE,NEE,PPFD,Ta,VPD,PPFD_gapfilling,Ta_gapfilling,VPD_gapfilling,period
--,m s-1,W m-2,-,umol m-2 s-1,umol m-2 s-1,oC,kPa,umol m-2 s-1,oC,kPa,--
5.23,0.226618,2.03914,4.7677,0.44936300000000007,67.36170212765958,-6.79,0.0,67.36170212765958,-6.79,0.0,1
5.24,0.201981,-99999.0,4.13065,-99999.0,141.72340425531917,-6.91,0.0,141.72340425531917,-6.91,0.0,1
5.25,0.231798,0.266943,5.03629,0.066389,196.97872340425533,-7.15,0.0,196.97872340425533,-7.15,0.0,1
5.26,0.242032,0.926114,6.62422,-99999.0,206.08510638297872,-7.36,0.0,206.08510638297872,-7.36,0.0,1
5.27,0.258285,1.66452,7.0341,-99999.0,199.0212765957447,-7.77,0.0,199.0212765957447,-7.77,0.0,1
5.28,0.217126,0.933115,5.22517,-99999.0,160.53191489361703,-8.18,0.0,160.53191489361703,-8.18,0.0,1
5.29,0.209449,-99999.0,4.2096,-99999.0,127.46808510638297,-8.54,0.0,127.46808510638297,-8.54,0.0,1
5.3,0.187456,-2.5782,2.486,-99999.0,70.3404255319149,-8.9,0.0,70.3404255319149,-8.9,0.0,1
5.31,0.170932,-2.94145,1.6846,0.20015000000000002,45.87234042553192,-8.97,0.0,45.87234042553192,-8.97,0.0,1
5.32,0.205226,-4.89876,2.30396,-99999.0,27.170212765957448,-9.2,0.0,27.170212765957448,-9.2,0.0,1
5.33,0.210769,-5.97815,1.72736,0.10039999999999999,12.25531914893617,-9.38,0.0,12.25531914893617,-9.38,0.0,1
5.34,0.202667,-2.59185,-99999.0,0.518216,1.2553191489361701,-9.56,0.0,1.2553191489361701,-9.56,0.0,1
5.35,0.228144,-2.92193,2.84247,-99999.0,0.0,-9.94,0.0,0.0,-9.94,0.0,1
5.36,0.193178,-8.09281,-1.5506,0.006200000000000001,0.0,-10.65,0.010000000088689731,0.0,-10.65,0.010000000088689731,1
5.37,-99999.0,-99999.0,-99999.0,-99999.0,0.0,-11.11,0.0,0.0,-11.11,0.0,1
5.38,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,4.918526206538662,-11.213999999999999,0.0002678447052237618,1
5.39,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,9.837052413077323,-11.318,0.0005356894104475236,1
5.4,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,14.755578619615985,-11.421999999999999,0.0008035341156712854,1
5.41,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.22127659574468087,-12.01,0.008520997230036964,1
5.42,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.2,-12.2375,0.008089738511306455,1
5.43,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.06382978723404256,-99999.0,-99999.0,1
5.44,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.021276595744680854,-99999.0,-99999.0,1
5.45,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.055319148936170216,-99999.0,-99999.0,1
5.46,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.08085106382978724,-99999.0,-99999.0,1
5.47,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.09361702127659574,-99999.0,-99999.0,1
6.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.12340425531914893,-12.795000000000002,0.007522659227161485,1
6.01,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.10638297872340426,-10.847999999999999,0.006017269610901077,1
6.02,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.11489361702127661,-99999.0,-99999.0,1
6.03,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1319148936170213,-99999.0,-99999.0,1
6.04,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.08085106382978724,-14.195,0.0069560660022908866,1
6.05,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.05957446808510639,-13.29,0.006369827236536771,1
6.06,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.06382978723404256,-13.434999999999999,0.005755450497157935,1
6.07,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.004255319148936171,-13.565000000000001,0.0049660937739730016,1
6.08,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.004255319148936171,-13.5975,0.003686103243366462,1
6.09,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.04255319148936171,-13.697500000000002,0.003681977519615104,1
6.1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.02978723404255319,-13.665,0.0031093259825260983,1
6.11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.055319148936170216,-99999.0,-99999.0,1
6.12,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,-99999.0,-99999.0,1
6.13,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.18723404255319148,-99999.0,-99999.0,1
6.14,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.672340425531915,-99999.0,-99999.0,1
6.15,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,1.0382978723404255,-14.07,0.005076910241062965,1
6.16,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.45957446808510644,-99999.0,-99999.0,1
6.17,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.10638297872340426,-14.1175,0.006128701236081599,1
6.18,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.12340425531914893,-14.375,0.006344552496933151,1
6.19,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,4.774468085106383,-14.435,0.006959228237209958,1
6.2,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,28.106382978723406,-14.2875,0.0077855162483400076,1
6.21,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,71.73617021276597,-13.842500000000001,0.008854884234758248,1
6.22,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,128.25886524822695,-11.264,0.00790425999320088,1
6.23,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,191.63829787234044,-10.989999999999998,0.008642080014013231,1
6.24,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,239.56534954407294,-10.51,0.009726374002160388,1
6.25,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,274.9240121580547,-10.18,0.01051203402036589,1
6.26,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,289.63221884498483,-11.205,0.01385909332416487,1
6.27,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,312.83687943262413,-6.658333333333332,0.01207167165757476,1
6.28,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,280.72036474164133,-8.248571428571427,0.013947997121231927,1
6.29,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,203.94224924012158,-8.008571428571427,0.01818383998888968,1
6.3,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,157.05775075987842,-8.138571428571428,0.020977691470802893,1
6.31,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,103.96352583586626,-8.085714285714285,0.019968118590321167,1
6.32,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,55.11550151975684,-12.004000000000001,0.01956992201530139,1
6.33,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,11.714285714285714,-12.564,0.018269315982741084,1
6.34,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.6960486322188449,-12.99,0.016934704033571602,1
6.35,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,-13.412,0.016379207780113147,1
6.36,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,-11.725,0.015508842149168459,1
6.37,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,-12.270000000000001,0.013856646329804934,1
6.38,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,-12.77,0.015790460206759626,1
6.39,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,-13.128,0.015354189816499563,1
6.4,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.0,-12.346,0.015877893015320454,1
6.41,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1843971631205674,-12.245999999999999,0.016562977773716802,1
6.42,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.22340425531914895,-12.368,0.017009296813191188,1
6.43,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.21985815602836878,-15.31,0.02335419244503925,1
6.44,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1914893617021277,-15.23,0.024189429232558193,1
6.45,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1843971631205674,-15.3175,0.02339499423268787,1
6.46,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.2092198581560284,-15.395,0.020901872722531994,1
6.47,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1914893617021277,-15.35,0.020192455288226233,1
7.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.24468085106382978,-12.678,0.015515295396243666,1
7.01,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1843971631205674,-11.084999999999999,0.011918058025994235,1
7.02,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.2695035460992908,-15.482500000000002,0.017535764547455535,1
7.03,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.273049645390071,-15.44,0.016938127780393955,1
7.04,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.2163120567375887,-13.776,0.013269318784469918,1
7.05,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.2092198581560284,-13.024000000000001,0.01269082981134212,1
7.06,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.16312056737588654,-13.116,0.012126020418195849,1
7.07,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.04964539007092198,-13.198000000000002,0.011132831020397882,1
7.08,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.08510638297872342,-13.196000000000002,0.00979631658307365,1
7.09,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.10992907801418439,-13.246,0.009707316022072133,1
7.1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.07801418439716312,-13.2,0.008503142777268014,1
7.11,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.08865248226950355,-15.0825,0.008728916222974586,1
7.12,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.08865248226950355,-15.115,0.009550404508598648,1
7.13,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.1879432624113475,-15.254999999999999,0.008748644027165214,1
7.14,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.6312056737588653,-15.16,0.008746513232194483,1
7.15,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.9113475177304964,-13.396,0.008421804202971228,1
7.16,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.39716312056737596,-15.8475,0.0114219674954648,1
7.17,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.13829787234042554,-13.306000000000001,0.010036977011961167,1
7.18,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0.16312056737588654,-13.45,0.009139783982599814,1
7.19,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,4.471631205673759,-13.466,0.008859756561310838,1
7.2,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,26.053191489361705,-13.27,0.01001586499935092,1
7.21,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,66.41489361702129,-12.794,0.012751291409858312,1
7.22,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,118.03039513677813,-10.755,0.011221216672812543,1
7.23,-99999.0,-99999.0,-99999.0,-99999.0,403.3191489361702,-99999.0,-99999.0,403.3191489361702,-10.448333333333332,0.013885061703016177,1
7.24,0.0471,8.46944,-99999.0,-99999.0,466.5531914893617,-99999.0,-99999.0,466.5531914893617,-9.981666666666667,0.017029066682712275,1
7.25,0.0392,7.54042,-1.77983,-99999.0,526.6170212765958,-99999.0,-99999.0,526.6170212765958,-9.648333333333333,0.020522651668037795,1
7.26,0.0595,19.2466,-99999.0,-99999.0,560.2553191489362,-19.95,0.022766799944019755,560.2553191489362,-19.95,0.022766799944019755,1
7.27,0.0303,-99999.0,-99999.0,-99999.0,567.9787234042553,-99999.0,-99999.0,567.9787234042553,-19.96,0.019711919960252566,1
7.28,0.0298,-99999.0,-99999.0,-99999.0,543.0212765957447,-19.97,0.016657039976485377,543.0212765957447,-19.97,0.016657039976485377,1
7.29,0.0481,-99999.0,-99999.0,-99999.0,486.7872340425532,-19.04,0.02284971995785301,486.7872340425532,-19.04,0.02284971995785301,1
7.3,0.0393,-1.67913,-99999.0,-99999.0,392.5744680851064,-19.33,0.02207282994103088,392.5744680851064,-19.33,0.02207282994103088,1
7.31,0.0418,-99999.0,-99999.0,-99999.0,285.63829787234044,-18.28,0.028307460020774666,285.63829787234044,-18.28,0.028307460020774666,1
7.32,0.037,-3.86105,-99999.0,-99999.0,145.36170212765956,-20.21,0.018224519952496188,145.36170212765956,-20.21,0.018224519952496188,1
7.33,0.0478,-3.59943,-99999.0,-99999.0,10.659574468085106,-22.28,0.01351982999761181,10.659574468085106,-22.28,0.01351982999761181,1
7.34,0.0549,7.44289,-99999.0,-99999.0,0.0,-23.93,0.010296820027205666,0.0,-23.93,0.010296820027205666,1
7.35,0.043,2.47373,-99999.0,-99999.0,0.0,-25.43,0.009733599005895432,0.0,-25.43,0.009733599005895432,1
7.36,0.0231,-99999.0,-99999.0,-99999.0,0.0,-25.65,0.009055902976768171,0.0,-25.65,0.009055902976768171,1
7.37,0.0481,-3.29652,-99999.0,-99999.0,0.0,-27.69,0.009687537992623452,0.0,-27.69,0.009687537992623452,1
7.38,0.0759,3.93717,-99999.0,-99999.0,0.0,-27.92,0.008823371004787028,0.0,-27.92,0.008823371004787028,1
7.39,0.142703,-19.9422,-99999.0,-99999.0,0.0,-28.85,0.008857269002483181,0.0,-28.85,0.008857269002483181,1
7.4,0.043,7.55627,-99999.0,-99999.0,0.0,-29.21,0.008532845020678304,0.0,-29.21,0.008532845020678304,1
7.41,0.0526,-9.11158,-99999.0,-99999.0,0.0,-29.22,0.008472918997365575,0.0,-29.22,0.008472918997365575,1
7.42,0.0319,-99999.0,-99999.0,-99999.0,0.0,-29.98,0.00839089399070092,0.0,-29.98,0.00839089399070092,1
7.43,0.0859,-3.37532,-99999.0,-99999.0,0.0,-30.19,0.008186359982223057,0.0,-30.19,0.008186359982223057,1
7.44,0.054,-99999.0,-99999.0,-99999.0,0.0,-30.23,0.007952777014754553,0.0,-30.23,0.007952777014754553,1
7.45,0.0358,4.72557,-99999.0,-99999.0,0.0,-30.59,0.00811496699698333,0.0,-30.59,0.00811496699698333,1
7.46,0.0339,-2.37756,-99999.0,-99999.0,0.0,-30.82,0.007763641016957146,0.0,-30.82,0.007763641016957146,1
7.47,0.0266,6.60919,-99999.0,-99999.0,0.0,-30.59,0.007970201002409916,0.0,-30.59,0.007970201002409916,1
8.0,0.0218,0.554442,-99999.0,-99999.0,0.0,-30.92,0.007910926993580147,0.0,-30.92,0.007910926993580147,1
8.01,0.0174,-99999.0,-99999.0,-99999.0,0.0,-31.33,0.007612977995294146,0.0,-31.33,0.007612977995294146,1
8.02,0.110355,13.9987,-99999.0,-99999.0,0.0,-31.32,0.007609367989915183,0.0,-31.32,0.007609367989915183,1
8.03,0.0456,-3.83594,-99999.0,-99999.0,0.0,-31.25,0.007637520991541413,0.0,-31.25,0.007637520991541413,1
8.04,0.0578,-6.07559,-99999.0,-99999.0,0.0,-31.68,0.007497343992306338,0.0,-31.68,0.007497343992306338,1
8.05,0.0414,8.39083,-99999.0,-99999.0,0.0,-32.05,0.007238568995285577,0.0,-32.05,0.007238568995285577,1
8.06,0.0221,5.57583,-99999.0,-99999.0,0.0,-32.21,0.007086342013426006,0.0,-32.21,0.007086342013426006,1
8.07,0.0245,4.63301,-99999.0,-99999.0,0.0,-32.32,0.007050514999199509,0.0,-32.32,0.007050514999199509,1
8.08,0.0197,0.808699,-99999.0,-99999.0,0.0,-32.18,0.007116292019477721,0.0,-32.18,0.007116292019477721,1
8.09,0.0211,1.11343,-99999.0,-99999.0,0.0,-32.08,0.007183764991410713,0.0,-32.08,0.007183764991410713,1
8.1,0.0374,-99999.0,-99999.0,-99999.0,0.0,-31.8,0.007284035991482918,0.0,-31.8,0.007284035991482918,1
8.11,0.0259,-4.20601,-99999.0,1.24147,0.0,-31.83,0.007349592998341259,0.0,-31.83,0.007349592998341259,1
8.12,0.0574,5.59069,-99999.0,-99999.0,0.0,-31.96,0.007349596994580376,0.0,-31.96,0.007349596994580376,1
8.13,0.0182,3.15772,-99999.0,-99999.0,0.0,-32.44,0.006998265987916752,0.0,-32.44,0.006998265987916752,1
8.14,0.0502,-1.58841,-99999.0,0.20781,0.0,-32.23,0.007100272983288469,0.0,-32.23,0.007100272983288469,1
8.15,0.0805,9.87334,-99999.0,-99999.0,0.0,-32.45,0.006972971013690432,0.0,-32.45,0.006972971013690432,1
8.16,0.063,1.11282,-99999.0,1.058438,0.0,-32.21,0.007151079993303833,0.0,-32.21,0.007151079993303833,1
8.17,0.0813,-1.82355,-99999.0,0.87175,0.0,-32.26,0.0071577850140924215,0.0,-32.26,0.0071577850140924215,1
8.18,0.0213,-99999.0,-99999.0,-99999.0,0.0,-32.79,0.006825859999419037,0.0,-32.79,0.006825859999419037,1
8.19,0.0462,-99999.0,-99999.0,1.3199200000000002,5.808510638297872,-32.75,0.006831593015266257,5.808510638297872,-32.75,0.006831593015266257,1
8.2,0.0514,3.46078,-99999.0,-99999.0,82.4468085106383,-32.41,0.0071433549806760865,82.4468085106383,-32.41,0.0071433549806760865,1
8.21,0.027,-3.85779,-99999.0,1.172141,216.87234042553195,-31.01,0.008637647019772099,216.87234042553195,-31.01,0.008637647019772099,1
8.22,0.0497,6.45005,-99999.0,0.709191,316.21276595744683,-28.93,0.01085180997817159,316.21276595744683,-28.93,0.01085180997817159,1
8.23,0.0781,8.4305,-99999.0,-99999.0,394.1489361702128,-27.72,0.01315182997937736,394.1489361702128,-27.72,0.01315182997937736,1
8.24,0.0529,-99999.0,-99999.0,-99999.0,465.8510638297872,-25.95,0.01654962001204785,465.8510638297872,-25.95,0.01654962001204785,1
8.25,0.0389,4.68806,-99999.0,-99999.0,530.9574468085107,-24.68,0.017051020013783225,530.9574468085107,-24.68,0.017051020013783225,1
8.26,0.0684,6.21242,-99999.0,-99999.0,579.8085106382979,-21.43,0.021746910049529555,579.8085106382979,-21.43,0.021746910049529555,1
8.27,0.0558,12.0205,-99999.0,-99999.0,585.936170212766,-17.56,0.02885154005521784,585.936170212766,-17.56,0.02885154005521784,1
8.28,0.100162,-99999.0,-99999.0,-99999.0,522.2127659574468,-15.83,0.032876779918490806,522.2127659574468,-15.83,0.032876779918490806,1
8.29,0.12561,-0.729727,0.375076,-99999.0,197.85106382978722,-15.53,0.03038373990768295,197.85106382978722,-15.53,0.03038373990768295,1
8.3,0.109265,-99999.0,0.0418,-99999.0,137.63829787234042,-15.77,0.027819690045896683,137.63829787234042,-15.77,0.027819690045896683,1
8.31,0.0932,-99999.0,-99999.0,-99999.0,91.36170212765957,-16.04,0.0248148200651106,91.36170212765957,-16.04,0.0248148200651106,1
8.32,0.130556,-0.147115,-0.127153,0.213611,70.17021276595744,-16.36,0.023032420028924472,70.17021276595744,-16.36,0.023032420028924472,1
8.33,0.124542,-1.70868,-99999.0,0.091705,26.17021276595745,-16.3,0.023348879993043248,26.17021276595745,-16.3,0.023348879993043248,1
8.34,0.0932,-7.03978,-0.67655,0.043746999999999994,0.19148936170212766,-16.18,0.02243037007126314,0.19148936170212766,-16.18,0.02243037007126314,1
8.35,0.110825,-3.65881,-0.721389,-99999.0,0.0,-16.1,0.021361519945383156,0.0,-16.1,0.021361519945383156,1
8.36,0.0783,-99999.0,-0.49234,0.135246,0.0,-16.03,0.022726429925464364,0.0,-16.03,0.022726429925464364,1
8.37,0.147778,-4.02577,-0.914906,0.40795299999999995,0.0,-16.33,0.021474189952278122,0.0,-16.33,0.021474189952278122,1
8.38,0.161565,-7.35168,-1.51467,0.51244,0.0,-16.79,0.019277779916915705,0.0,-16.79,0.019277779916915705,1
8.39,0.131398,-5.29406,-1.03358,0.287223,0.0,-16.71,0.019959180065802995,0.0,-16.71,0.019959180065802995,1
8.4,0.175019,7.14884,1.09514,0.1094,0.0,-16.1,0.023860249962850855,0.0,-16.1,0.023860249962850855,1
8.41,0.227753,8.82095,1.46056,0.209383,0.21276595744680854,-15.64,0.025611069922781393,0.21276595744680854,-15.64,0.025611069922781393,1
8.42,0.169244,3.96838,1.48975,-99999.0,0.34042553191489366,-15.61,0.023968060054524898,0.34042553191489366,-15.61,0.023968060054524898,1
8.43,0.162289,5.71737,2.04092,-99999.0,0.3191489361702128,-15.24,0.026057709906530224,0.3191489361702128,-15.24,0.026057709906530224,1
8.44,0.156406,7.09455,1.78952,0.171834,0.10638297872340427,-15.2,0.02553401993865667,0.10638297872340427,-15.2,0.02553401993865667,1
8.45,0.159664,5.89342,1.64414,0.0687,0.2765957446808511,-15.31,0.02325232003002453,0.2765957446808511,-15.31,0.02325232003002453,1
8.46,0.186404,10.5897,2.51823,0.161586,0.4042553191489362,-15.26,0.02297800998341426,0.4042553191489362,-15.26,0.02297800998341426,1
8.47,0.171268,8.23591,1.69482,0.125557,0.46808510638297873,-15.22,0.02260664003255264,0.46808510638297873,-15.22,0.02260664003255264,1
9.0,0.222694,9.62695,2.40828,0.13544299999999998,0.6170212765957447,-15.14,0.022179709915065793,0.6170212765957447,-15.14,0.022179709915065793,1
9.01,0.203746,8.58717,1.79474,0.08355,0.5319148936170213,-15.0,0.02247337005921035,0.5319148936170213,-15.0,0.02247337005921035,1
9.02,0.222054,9.6256,2.14966,0.145327,0.574468085106383,-14.91,0.02187113008712438,0.574468085106383,-14.91,0.02187113008712438,1
9.03,0.226792,9.54985,1.87615,0.172925,0.6595744680851064,-14.77,0.021543180017389307,0.6595744680851064,-14.77,0.021543180017389307,1
9.04,0.217605,7.01572,1.49743,0.025009999999999998,0.4042553191489362,-14.67,0.02032692001685721,0.4042553191489362,-14.67,0.02032692001685721,1
9.05,0.235531,8.90966,1.81405,0.202766,0.29787234042553196,-14.5,0.018240739950861506,0.29787234042553196,-14.5,0.018240739950861506,1
9.06,0.242026,8.65037,1.80801,0.0993,0.3191489361702128,-14.41,0.015935459975205735,0.3191489361702128,-14.41,0.015935459975205735,1
9.07,0.228972,7.45727,1.9985,0.128554,0.021276595744680854,-14.35,0.012813860096692498,0.021276595744680854,-14.35,0.012813860096692498,1
9.08,0.228304,5.84088,1.15268,0.116013,0.0,-14.33,0.007628120953988127,0.0,-14.33,0.007628120953988127,1
9.09,0.203034,6.54773,1.28045,0.14941400000000002,0.14893617021276598,-14.34,0.007544145087049703,0.14893617021276598,-14.34,0.007544145087049703,1
9.1,0.204361,4.9054,1.03374,0.026600000000000002,0.08510638297872342,-14.2,0.005153267938621475,0.08510638297872342,-14.2,0.005153267938621475,1
9.11,0.287979,8.14697,2.41516,0.27327999999999997,0.14893617021276598,-14.02,0.0024657820073219483,0.14893617021276598,-14.02,0.0024657820073219483,1
9.12,0.271637,6.95185,1.42994,-99999.0,0.0,-14.09,0.007256361061426464,0.0,-14.09,0.007256361061426464,1
9.13,0.238901,6.93874,1.89192,0.160794,0.0,-14.21,0.011202620002911168,0.0,-14.21,0.011202620002911168,1
9.14,0.274575,-99999.0,-99999.0,-99999.0,0.0,-14.28,0.014184230034201217,0.0,-14.28,0.014184230034201217,1
9.15,0.279471,1.43874,0.143421,0.196523,0.0,-14.55,0.013334669950561429,0.0,-14.55,0.013334669950561429,1
9.16,0.3147,0.54223,-99999.0,0.172545,0.0,-14.78,0.01586048003165108,0.0,-14.78,0.01586048003165108,1
9.17,0.264853,3.10896,0.673513,0.130705,0.0,-14.82,0.017357019930233974,0.0,-14.82,0.017357019930233974,1
9.18,0.308685,3.30032,0.324145,0.219114,0.0,-15.01,0.018552349988313566,0.0,-15.01,0.018552349988313566,1
9.19,0.305516,5.64555,1.20994,0.193057,12.957446808510639,-15.0,0.021005319933573574,12.957446808510639,-15.0,0.021005319933573574,1
9.2,0.31078,2.08144,1.28484,0.257229,28.893617021276597,-14.76,0.023998710012683944,28.893617021276597,-14.76,0.023998710012683944,1
9.21,0.29847,-99999.0,1.13758,0.154864,59.319148936170215,-14.59,0.026781889919260893,59.319148936170215,-14.59,0.026781889919260893,1
9.22,0.3014,3.63949,1.49084,0.161833,96.97872340425532,-14.38,0.028669489987832808,96.97872340425532,-14.38,0.028669489987832808,1
9.23,0.287177,3.11672,1.8393,-99999.0,112.00000000000001,-14.03,0.030058570090688796,112.00000000000001,-14.03,0.030058570090688796,1
9.24,0.347736,4.32972,2.58621,0.197098,125.89361702127661,-13.66,0.03208224999875409,125.89361702127661,-13.66,0.03208224999875409,1
9.25,0.304414,-99999.0,1.66792,-99999.0,175.04255319148936,-13.35,0.035509150088046226,175.04255319148936,-13.35,0.035509150088046226,1
9.26,0.304532,1.51636,2.1142,0.20258299999999999,201.6595744680851,-12.93,0.038640849951439904,201.6595744680851,-12.93,0.038640849951439904,1
9.27,0.374672,1.99027,3.9358,0.19922199999999998,166.7659574468085,-12.51,0.04357848989023072,166.7659574468085,-12.51,0.04357848989023072,1
9.28,0.361676,3.72087,3.94415,0.13831000000000002,136.76595744680853,-12.2,0.048102159953647305,136.76595744680853,-12.2,0.048102159953647305,1
9.29,0.353297,4.31523,5.20882,0.0679,129.59574468085106,-11.91,0.054053419882092335,129.59574468085106,-11.91,0.054053419882092335,1
9.3,0.315472,3.77272,6.21055,0.170929,113.27659574468086,-11.77,0.056951320084070556,113.27659574468086,-11.77,0.056951320084070556,1
